,State,Year,Jan,Feb,March,April,May,June,July,Aug,Sept,Oct,Nov,Dec
1750,Kentucky,1909,37.4,41.3,43.8,55.2,63.3,73.9,74.0,76.1,67.1,53.7,52.9,29.0
1751,Kentucky,1910,32.8,32.3,53.6,55.0,60.5,69.4,75.9,73.2,70.8,59.4,40.0,30.2
1752,Kentucky,1911,38.7,41.4,45.2,52.9,68.7,74.7,75.6,75.7,73.6,58.8,40.7,40.5
1753,Kentucky,1912,24.9,29.0,40.2,57.8,66.0,69.9,76.5,73.2,70.6,58.0,43.9,36.0
1754,Kentucky,1913,41.1,34.0,45.4,54.4,65.2,74.2,79.2,77.4,68.8,56.0,48.7,38.7
1755,Kentucky,1914,38.1,31.2,40.8,55.2,65.6,77.6,78.2,75.3,67.0,58.8,45.2,31.7
1756,Kentucky,1915,31.6,40.9,37.0,59.0,64.6,71.1,75.2,71.1,70.3,59.3,48.5,35.7
1757,Kentucky,1916,39.9,34.3,42.6,53.3,66.7,69.5,78.1,76.4,66.2,56.4,46.5,34.2
1758,Kentucky,1917,35.5,34.0,44.7,54.9,58.0,70.2,74.7,73.3,66.7,50.1,43.0,25.9
1759,Kentucky,1918,19.9,38.5,50.6,53.1,68.4,72.9,73.1,79.0,62.0,61.0,44.5,43.3
1760,Kentucky,1919,36.2,37.2,46.4,55.5,63.0,75.7,78.3,73.9,70.0,64.5,46.0,33.2
1761,Kentucky,1920,31.8,34.4,45.0,52.4,63.3,71.2,74.0,72.4,69.8,59.6,43.1,37.4
1762,Kentucky,1921,38.1,40.2,55.4,57.2,64.7,76.7,79.7,74.6,74.1,55.5,48.2,40.0
1763,Kentucky,1922,32.9,40.1,47.8,58.2,66.9,74.4,75.5,73.8,71.4,58.5,46.6,40.3
1764,Kentucky,1923,39.3,33.6,44.4,53.8,63.0,73.1,75.9,74.6,68.8,55.0,44.8,45.1
1765,Kentucky,1924,30.1,35.0,40.4,56.2,59.0,73.3,72.9,75.5,64.2,59.3,46.0,34.6
1766,Kentucky,1925,34.3,43.1,47.9,59.9,60.1,76.0,75.7,75.2,76.0,51.6,43.3,33.5
1767,Kentucky,1926,32.9,39.6,38.7,50.4,65.1,69.7,76.6,76.3,72.3,58.1,41.2,36.3
1768,Kentucky,1927,34.2,44.3,46.9,57.5,64.8,69.4,74.9,70.0,71.0,59.4,49.8,35.7
1769,Kentucky,1928,33.3,36.7,44.0,51.6,62.4,68.8,76.2,76.2,64.4,60.0,45.3,37.8
1770,Kentucky,1929,33.3,30.2,50.5,58.7,63.3,71.0,76.1,72.9,68.5,55.1,43.2,37.3
1771,Kentucky,1930,33.3,44.5,43.2,57.9,65.9,72.3,79.9,75.6,71.6,54.2,45.2,33.7
1772,Kentucky,1931,36.0,40.0,40.1,54.5,62.1,74.5,79.3,74.2,74.0,60.5,53.4,44.6
1773,Kentucky,1932,42.8,45.3,39.6,55.1,64.7,74.2,77.7,75.8,68.9,56.1,42.5,36.7
1774,Kentucky,1933,42.0,36.3,44.6,54.6,68.3,75.9,76.6,74.2,73.7,55.9,44.1,42.5
1775,Kentucky,1934,38.6,30.2,42.3,56.0,67.0,77.0,80.7,75.9,68.7,58.0,48.7,35.4
1776,Kentucky,1935,35.7,38.5,52.6,53.9,62.8,69.7,78.2,76.5,67.8,58.1,46.0,28.6
1777,Kentucky,1936,27.9,30.7,49.3,52.0,68.0,75.3,80.4,80.2,73.2,57.4,41.6,39.3
1778,Kentucky,1937,42.3,36.9,40.9,54.7,64.5,73.8,75.2,77.5,66.9,54.3,41.7,34.3
1779,Kentucky,1938,34.7,44.6,52.0,58.1,65.1,70.9,76.7,77.1,69.3,58.4,46.7,36.5
1780,Kentucky,1939,38.6,39.7,48.0,52.8,66.0,74.9,76.3,74.8,73.8,59.8,42.2,37.8
1781,Kentucky,1940,20.0,34.9,42.7,53.4,61.5,72.9,75.4,75.7,66.1,59.1,44.4,41.5
1782,Kentucky,1941,35.0,32.0,39.2,59.0,67.0,74.1,77.7,76.4,72.2,62.9,45.0,41.1
1783,Kentucky,1942,31.2,32.7,47.2,57.5,65.1,74.4,77.8,74.4,67.5,57.4,48.0,34.8
1784,Kentucky,1943,36.4,38.6,41.5,53.2,66.9,77.4,77.5,77.4,65.8,55.1,43.1,33.7
1785,Kentucky,1944,36.0,41.1,43.9,54.5,69.8,76.9,76.9,75.8,68.1,56.1,44.8,31.5
1786,Kentucky,1945,30.2,37.4,55.1,57.5,61.0,71.0,74.9,74.7,71.8,55.5,46.8,30.5
1787,Kentucky,1946,35.2,39.4,54.7,58.5,63.0,72.7,75.9,70.4,67.9,58.6,49.8,41.0
1788,Kentucky,1947,39.1,28.0,36.7,57.3,62.2,71.7,71.4,79.1,69.5,63.3,43.1,36.6
1789,Kentucky,1948,25.6,37.8,48.9,59.4,63.3,73.2,76.5,73.9,68.7,53.6,48.3,39.2
1790,Kentucky,1949,42.1,41.8,44.6,53.1,65.7,74.2,79.0,74.6,63.8,60.9,44.2,39.7
1791,Kentucky,1950,43.9,38.9,42.1,51.2,66.1,71.4,72.7,71.1,66.0,61.0,39.4,30.4
1792,Kentucky,1951,36.0,36.8,43.8,52.5,64.6,72.6,76.1,75.0,66.8,58.3,39.0,38.2
1793,Kentucky,1952,40.0,40.2,44.3,54.8,65.0,78.4,78.9,75.7,67.1,50.9,45.0,38.2
1794,Kentucky,1953,39.8,40.3,47.7,52.6,68.0,76.4,76.8,75.4,69.1,59.2,44.3,35.5
1795,Kentucky,1954,35.3,43.6,43.6,61.0,59.8,74.5,78.7,76.8,72.0,58.1,43.9,35.6
1796,Kentucky,1955,32.9,37.2,47.0,59.6,66.6,67.5,78.8,77.2,71.7,56.6,42.6,33.8
1797,Kentucky,1956,31.1,41.4,45.0,52.9,65.9,72.2,75.7,74.4,65.9,60.3,44.0,44.3
1798,Kentucky,1957,31.9,42.1,43.8,58.6,65.6,73.8,75.8,74.0,69.0,53.0,45.0,40.5
1799,Kentucky,1958,30.7,26.6,39.3,54.9,64.1,70.3,76.3,73.8,67.8,55.5,47.1,30.0
1800,Kentucky,1959,31.6,38.0,43.1,55.8,68.3,71.6,75.9,76.9,70.2,57.9,42.0,38.7
1801,Kentucky,1960,35.8,32.5,30.7,58.0,61.6,71.3,74.3,76.1,70.2,58.1,45.2,29.8
1802,Kentucky,1961,28.7,40.8,48.2,49.7,59.8,69.5,74.4,73.4,70.6,56.8,45.8,36.0
1803,Kentucky,1962,30.8,40.3,41.6,51.8,71.0,71.9,74.8,74.7,65.2,58.9,43.8,31.0
1804,Kentucky,1963,26.4,29.3,49.5,57.5,62.9,71.9,73.7,72.8,66.4,61.5,46.4,25.7
1805,Kentucky,1964,34.0,32.9,45.1,58.5,66.2,73.6,75.4,74.1,67.7,53.1,48.6,37.9
1806,Kentucky,1965,34.7,35.3,39.3,57.6,68.8,71.6,74.4,74.0,69.4,54.4,47.6,39.8
1807,Kentucky,1966,27.5,35.0,46.0,53.4,61.8,71.0,77.9,72.7,65.5,52.8,46.2,35.5
1808,Kentucky,1967,37.2,32.0,49.9,59.0,61.2,71.7,71.8,70.0,63.7,55.8,41.2,39.2
1809,Kentucky,1968,29.8,28.5,45.2,56.0,62.4,72.0,75.3,75.6,67.0,56.2,45.8,34.1
1810,Kentucky,1969,31.7,35.6,37.9,56.8,64.7,72.5,77.7,73.5,66.6,56.3,41.7,31.8
1811,Kentucky,1970,26.2,33.4,42.0,57.5,66.4,71.3,74.4,74.7,72.6,57.9,44.6,39.5
1812,Kentucky,1971,30.9,34.9,41.1,54.0,60.1,74.5,73.4,72.3,70.5,63.0,45.7,44.8
1813,Kentucky,1972,35.6,34.8,44.1,55.3,63.9,68.4,74.4,73.8,70.7,54.1,43.2,38.6
1814,Kentucky,1973,33.4,35.3,52.8,53.3,60.1,73.4,75.8,74.3,71.2,60.6,48.3,36.6
1815,Kentucky,1974,40.2,38.2,49.8,56.2,64.6,67.8,74.8,73.2,63.3,54.0,46.2,37.1
1816,Kentucky,1975,37.7,39.0,41.8,52.3,66.9,72.3,74.9,76.6,64.2,57.8,48.5,37.3
1817,Kentucky,1976,30.0,44.0,51.0,55.2,60.0,70.8,73.4,71.2,64.6,50.4,37.5,31.8
1818,Kentucky,1977,17.7,33.9,49.9,58.8,67.8,71.5,77.7,74.8,70.5,53.2,47.9,33.8
1819,Kentucky,1978,22.5,23.2,41.1,56.8,62.1,72.6,76.1,74.8,71.1,53.9,48.8,37.4
1820,Kentucky,1979,24.9,28.0,47.4,54.3,62.3,70.8,73.6,73.9,66.7,55.6,45.7,37.9
1821,Kentucky,1980,34.4,29.4,41.2,53.1,63.9,71.0,78.7,78.5,71.1,53.8,43.7,36.8
1822,Kentucky,1981,28.4,36.7,42.6,60.3,60.4,73.8,76.4,73.3,65.6,55.0,46.4,33.2
1823,Kentucky,1982,28.7,35.6,47.8,51.0,68.4,68.9,76.4,72.2,65.7,57.4,47.8,43.9
1824,Kentucky,1983,33.7,37.7,46.0,50.3,61.0,71.3,78.1,79.3,69.0,58.4,46.7,29.1
1825,Kentucky,1984,28.3,40.8,41.1,53.6,60.9,74.8,73.4,74.5,66.0,62.6,43.0,44.9
1826,Kentucky,1985,25.0,31.9,48.7,58.9,65.2,70.9,75.4,73.1,67.3,60.6,53.0,30.4
1827,Kentucky,1986,33.0,39.9,46.8,57.7,65.9,73.8,78.8,72.5,70.8,58.2,45.8,36.2
1828,Kentucky,1987,32.5,38.7,47.8,53.4,69.5,74.3,76.8,76.7,68.5,51.0,49.3,39.2
1829,Kentucky,1988,30.2,34.8,45.4,54.8,63.6,72.4,77.4,77.6,67.7,50.0,46.7,37.0
1830,Kentucky,1989,40.3,33.8,47.9,54.5,60.6,71.4,75.5,73.9,66.9,56.7,45.7,24.9
1831,Kentucky,1990,41.6,44.6,49.4,53.9,62.0,72.2,75.4,73.7,69.0,56.0,49.8,40.2
1832,Kentucky,1991,34.3,39.5,48.3,58.8,70.0,74.0,77.4,75.0,68.7,58.4,43.8,40.3
1833,Kentucky,1992,35.6,42.2,45.7,55.6,61.9,68.8,75.9,70.7,67.0,55.0,46.1,36.5
1834,Kentucky,1993,37.7,34.3,42.2,53.1,64.3,71.8,79.3,76.0,66.5,54.5,44.4,35.9
1835,Kentucky,1994,27.0,37.8,44.8,58.0,60.0,74.6,75.6,72.7,65.4,57.0,50.7,41.1
1836,Kentucky,1995,35.0,35.0,48.4,56.1,63.6,72.0,76.8,79.3,66.5,57.2,40.6,33.9
1837,Kentucky,1996,32.4,36.4,40.0,52.5,66.5,72.4,73.8,74.3,66.2,57.0,41.0,40.3
1838,Kentucky,1997,32.5,41.9,48.5,50.2,59.0,70.1,76.3,73.0,67.2,56.2,42.2,36.6
1839,Kentucky,1998,40.8,42.4,46.5,54.5,67.9,73.5,76.0,75.4,73.0,59.2,48.3,40.7
1840,Kentucky,1999,37.5,41.4,41.7,58.4,64.9,73.5,79.5,75.3,68.1,56.8,51.3,38.7
1841,Kentucky,2000,33.8,43.1,50.1,53.9,67.0,73.1,74.5,74.8,67.2,59.6,44.2,26.7
1842,Kentucky,2001,31.8,41.3,41.4,59.9,66.2,71.0,75.7,76.4,66.3,56.1,51.2,41.8
1843,Kentucky,2002,37.9,38.8,45.6,58.6,62.1,74.3,78.3,77.2,71.7,57.4,43.6,36.5
1844,Kentucky,2003,28.4,33.6,48.8,57.7,64.2,68.7,75.2,75.9,66.2,56.7,50.5,37.0
1845,Kentucky,2004,32.5,36.9,49.3,55.8,69.2,72.1,74.3,71.2,68.7,60.0,50.5,36.4
1846,Kentucky,2005,39.0,40.9,42.6,57.0,61.7,73.9,77.4,78.0,71.5,57.9,48.2,33.3
1847,Kentucky,2006,43.1,36.2,46.1,60.3,62.6,71.4,76.7,77.4,64.8,54.2,47.3,41.6
1848,Kentucky,2007,38.0,29.8,53.3,53.5,67.8,73.7,74.6,80.9,71.9,62.4,46.0,40.7
1849,Kentucky,2008,33.3,37.5,45.2,55.4,61.8,74.3,75.2,73.9,71.0,56.7,43.2,36.7
1850,Kentucky,2009,30.2,38.9,48.1,55.8,64.8,73.9,71.8,73.6,69.0,53.8,49.2,35.6
1851,Kentucky,2010,29.8,30.6,46.5,59.9,67.3,77.0,78.4,78.3,70.0,58.2,47.1,29.0
1852,Kentucky,2011,30.2,39.1,47.9,58.8,64.2,74.2,79.5,75.8,66.9,55.6,49.9,41.0
1853,Kentucky,2012,38.7,41.2,58.0,57.3,69.4,72.5,80.5,74.6,67.3,55.2,43.2,43.0
1854,Kentucky,2013,36.7,36.8,39.4,55.2,64.9,72.9,74.0,73.7,69.1,57.6,42.8,37.4
1855,Kentucky,2014,26.8,33.2,41.5,57.4,66.1,74.1,72.6,75.1,68.2,57.6,39.8,39.7
1856,Kentucky,2015,32.2,26.3,44.5,57.4,67.3,74.2,76.5,72.8,70.2,57.8,50.9,48.7
1857,Kentucky,2016,31.6,38.9,51.8,57.3,62.9,74.9,77.9,78.0,72.2,62.7,49.9,37.0
1858,Kentucky,2017,40.9,46.2,47.9,61.5,65.0,71.7,76.9,73.0,68.2,59.4,47.1,35.8
1859,Kentucky,2018,30.0,44.5,44.1,50.7,71.8,75.5,76.7,75.8,73.3,58.9,42.0,-99.9
1860,Louisiana,1895,47.6,41.2,59.3,65.8,72.6,79.6,81.6,81.1,79.6,63.2,55.9,49.8
1861,Louisiana,1896,47.6,52.0,57.5,69.9,77.8,80.4,83.7,83.4,77.0,66.6,60.6,50.4
1862,Louisiana,1897,46.2,54.3,66.1,66.5,72.1,81.1,83.0,81.5,77.1,70.7,58.5,50.4
1863,Louisiana,1898,53.6,53.6,61.7,62.6,74.8,80.2,81.2,81.1,78.2,64.8,52.9,46.8
1864,Louisiana,1899,48.4,43.2,60.6,64.6,78.1,80.2,82.6,83.3,74.8,69.6,58.2,49.4
1865,Louisiana,1900,48.7,49.0,57.7,67.0,73.9,79.8,81.0,81.5,81.4,70.9,59.3,50.8
1866,Louisiana,1901,51.8,48.8,57.6,62.9,72.4,81.3,83.3,81.9,75.6,66.5,54.9,48.1
1867,Louisiana,1902,46.6,46.2,60.1,67.2,76.9,81.7,82.2,84.0,75.8,66.7,62.2,49.6
1868,Louisiana,1903,47.2,51.1,61.4,65.3,71.6,75.5,80.6,81.4,74.9,65.6,54.9,46.6
1869,Louisiana,1904,46.0,55.8,63.4,64.5,71.7,79.9,79.7,79.7,78.8,68.5,55.9,49.7
1870,Louisiana,1905,44.1,41.9,62.4,67.3,76.9,81.3,80.1,82.4,78.7,67.1,60.5,45.1
1871,Louisiana,1906,49.5,48.7,55.4,67.2,73.5,81.5,81.1,81.6,79.6,63.4,59.8,55.1
1872,Louisiana,1907,59.0,54.5,68.4,63.4,70.5,78.9,82.7,82.6,78.4,67.9,54.6,51.7
1873,Louisiana,1908,49.4,51.4,66.3,71.5,73.9,80.7,81.2,81.5,76.8,63.0,59.6,54.7
1874,Louisiana,1909,53.8,53.5,60.6,66.1,72.3,80.0,83.7,82.9,77.6,68.1,63.5,45.1
1875,Louisiana,1910,50.5,49.0,63.8,65.3,72.2,77.8,81.2,82.5,79.3,68.4,58.1,50.2
1876,Louisiana,1911,57.1,60.0,63.5,68.6,74.0,82.9,80.1,81.2,82.1,69.5,54.2,52.0
1877,Louisiana,1912,44.8,46.5,55.7,68.2,74.6,77.6,82.4,81.5,79.4,69.5,54.7,49.8
1878,Louisiana,1913,54.3,50.0,57.8,64.6,72.5,78.5,81.8,81.4,75.0,64.6,62.2,50.2
1879,Louisiana,1914,52.6,48.9,54.8,66.1,73.6,83.2,83.1,80.7,77.0,67.5,56.9,45.7
1880,Louisiana,1915,46.6,52.1,50.0,66.6,75.1,81.6,81.9,80.2,78.5,69.0,60.3,50.8
1881,Louisiana,1916,55.4,52.2,60.4,64.3,74.6,79.8,81.9,81.7,76.0,66.7,56.6,52.0
1882,Louisiana,1917,52.9,53.9,60.6,64.7,69.2,79.5,82.6,81.0,75.0,62.5,53.4,46.2
1883,Louisiana,1918,41.3,57.3,64.8,65.2,74.8,82.4,82.1,81.6,72.9,70.4,55.2,53.2
1884,Louisiana,1919,46.9,52.1,59.8,65.4,71.4,78.2,81.6,82.3,77.3,74.8,60.5,51.6
1885,Louisiana,1920,50.6,52.7,57.2,65.8,76.0,78.0,81.3,79.9,79.4,67.0,52.8,49.4
1886,Louisiana,1921,55.2,55.6,67.6,64.7,72.8,80.0,82.0,82.8,81.3,66.4,62.6,56.0
1887,Louisiana,1922,48.8,57.1,58.5,69.4,74.6,80.0,81.2,80.7,77.9,66.9,60.6,57.9
1888,Louisiana,1923,56.0,52.2,57.1,67.0,72.0,79.0,80.1,81.0,76.8,65.6,54.5,56.9
1889,Louisiana,1924,44.8,50.8,54.6,66.4,70.4,81.6,82.3,84.1,76.3,68.0,60.2,50.6
1890,Louisiana,1925,49.0,57.0,61.5,70.1,72.0,81.4,82.9,81.6,81.5,67.8,56.3,47.2
1891,Louisiana,1926,47.5,55.1,54.4,63.3,72.0,79.4,81.0,82.0,80.3,71.1,53.2,54.8
1892,Louisiana,1927,54.3,60.7,59.6,70.3,75.8,79.8,82.0,80.8,78.2,69.7,64.1,49.0
1893,Louisiana,1928,49.2,51.5,60.7,62.1,72.2,78.5,81.7,82.7,75.1,70.8,56.1,49.5
1894,Louisiana,1929,51.5,47.6,62.1,69.8,73.4,79.3,81.3,81.6,77.0,67.4,53.0,49.3
1895,Louisiana,1930,47.1,57.7,55.7,68.6,74.0,78.7,83.4,81.5,77.4,66.0,56.5,46.8
1896,Louisiana,1931,48.0,54.4,53.1,63.0,69.4,79.4,82.6,78.9,80.0,71.4,63.2,56.1
1897,Louisiana,1932,54.8,61.2,55.1,67.1,72.2,81.0,83.9,82.4,77.0,65.2,52.1,49.6
1898,Louisiana,1933,55.4,52.7,60.3,66.2,77.2,78.4,81.2,81.4,81.1,69.3,59.1,59.8
1899,Louisiana,1934,52.1,51.2,57.3,67.2,72.8,81.5,82.5,82.9,75.9,71.2,59.9,50.8
1900,Louisiana,1935,52.3,53.4,64.8,66.9,73.6,78.9,82.3,82.6,76.0,70.1,56.8,46.3
1901,Louisiana,1936,47.3,48.3,62.2,64.4,73.4,81.5,81.7,82.7,80.4,66.9,54.4,51.8
1902,Louisiana,1937,56.8,52.5,54.5,65.6,74.1,80.5,81.7,81.8,76.6,66.1,53.5,50.5
1903,Louisiana,1938,50.7,57.7,66.1,65.2,73.8,79.3,81.6,81.9,76.6,68.9,56.1,50.5
1904,Louisiana,1939,53.0,54.6,61.2,64.9,72.9,80.4,82.6,81.6,79.6,68.6,54.5,53.4
1905,Louisiana,1940,37.0,49.3,59.1,64.9,71.3,78.0,80.4,79.4,74.5,67.8,56.7,54.4
1906,Louisiana,1941,51.4,48.2,53.4,67.8,73.6,79.3,81.7,82.6,79.0,74.0,54.4,52.8
1907,Louisiana,1942,45.8,48.6,56.8,66.0,72.7,79.7,81.3,81.2,74.7,68.0,60.4,51.9
1908,Louisiana,1943,50.0,54.0,56.2,67.4,76.6,81.9,82.7,83.6,74.7,64.5,53.5,50.0
1909,Louisiana,1944,48.8,58.5,59.7,66.1,73.2,81.6,82.8,82.2,77.9,66.0,58.1,48.1
1910,Louisiana,1945,48.7,56.0,65.4,67.8,71.3,80.0,80.7,80.9,78.6,65.8,60.6,47.2
1911,Louisiana,1946,49.0,53.6,61.6,69.1,72.9,77.9,81.0,80.8,76.3,68.7,61.0,55.0
1912,Louisiana,1947,50.2,45.2,52.8,67.9,73.0,80.3,80.7,83.0,78.8,72.3,55.2,51.1
1913,Louisiana,1948,41.4,52.0,59.9,69.7,74.4,81.2,83.7,82.3,75.1,65.5,57.9,54.3
1914,Louisiana,1949,53.3,55.8,58.0,64.4,75.6,80.6,81.8,80.4,76.2,70.5,57.0,54.1
1915,Louisiana,1950,61.1,57.4,56.7,63.4,75.4,79.2,80.1,80.5,76.1,69.3,54.8,48.1
1916,Louisiana,1951,50.7,53.0,59.7,63.6,73.5,80.5,82.5,84.8,77.6,69.1,53.8,54.9
1917,Louisiana,1952,58.3,55.8,57.2,63.1,73.1,81.9,82.3,82.7,75.6,60.5,55.2,50.1
1918,Louisiana,1953,53.2,52.4,64.2,65.4,75.5,83.3,81.3,80.9,77.0,68.6,55.6,48.4
1919,Louisiana,1954,52.0,57.2,57.6,70.2,69.4,80.8,83.6,83.6,79.0,69.2,55.6,51.6
1920,Louisiana,1955,49.4,52.8,62.4,69.3,75.7,76.8,81.0,80.7,79.0,66.6,56.6,51.9
1921,Louisiana,1956,48.1,56.6,58.5,65.1,75.7,78.2,82.3,81.5,76.0,69.1,56.3,56.9
1922,Louisiana,1957,53.0,59.6,57.5,67.4,74.7,79.6,82.6,81.2,74.8,63.7,58.0,52.7
1923,Louisiana,1958,45.3,45.2,54.5,66.1,74.0,80.5,82.1,80.7,78.1,66.4,58.8,47.6
1924,Louisiana,1959,46.4,53.1,56.5,64.6,75.5,79.1,81.0,81.3,77.7,69.4,53.8,51.2
1925,Louisiana,1960,47.6,46.4,51.8,67.3,71.4,80.5,83.5,80.6,77.1,69.1,58.8,47.4
1926,Louisiana,1961,43.6,54.6,62.1,63.0,72.2,76.6,79.7,79.1,76.4,65.8,56.7,51.0
1927,Louisiana,1962,45.3,59.9,54.5,64.4,75.2,79.0,83.6,83.6,78.0,70.4,55.0,49.0
1928,Louisiana,1963,43.2,46.9,62.1,70.3,75.0,80.5,81.8,82.1,77.1,70.7,58.4,42.3
1929,Louisiana,1964,46.8,47.2,57.9,68.8,74.8,79.8,81.6,82.3,77.0,63.8,61.0,51.8
1930,Louisiana,1965,52.1,50.4,54.0,70.4,74.6,79.0,82.2,80.4,77.6,65.6,63.5,52.2
1931,Louisiana,1966,44.1,49.1,57.3,67.0,73.6,77.8,83.1,79.6,75.9,64.4,60.2,50.0
1932,Louisiana,1967,48.6,48.8,62.4,71.5,71.8,79.7,79.4,78.9,73.2,65.0,57.1,52.6
1933,Louisiana,1968,47.0,44.6,55.2,67.6,72.8,79.4,80.3,80.5,74.0,67.7,54.7,48.6
1934,Louisiana,1969,50.4,50.9,51.7,66.6,72.8,79.9,83.6,80.9,76.0,68.2,55.8,50.7
1935,Louisiana,1970,43.6,49.6,56.1,68.8,72.6,78.5,80.5,81.6,79.0,65.0,53.4,55.4
1936,Louisiana,1971,50.9,51.5,55.8,64.9,70.9,80.2,81.2,79.6,77.2,70.5,56.8,58.3
1937,Louisiana,1972,53.2,52.6,60.2,67.5,72.7,79.9,79.8,81.1,80.2,67.4,53.2,50.0
1938,Louisiana,1973,45.8,49.1,62.2,63.1,71.9,79.3,82.3,79.3,77.7,70.8,63.5,49.8
1939,Louisiana,1974,54.6,52.9,64.1,65.9,75.3,77.2,81.1,80.1,73.4,65.5,57.3,50.8
1940,Louisiana,1975,53.5,53.9,58.0,64.8,74.4,78.9,80.8,80.6,73.4,67.3,58.1,49.3
1941,Louisiana,1976,46.9,57.7,61.2,66.9,69.6,76.9,80.2,79.8,75.5,60.1,49.9,47.3
1942,Louisiana,1977,39.3,51.0,60.5,66.8,75.0,81.4,82.8,81.1,79.3,66.0,59.4,50.0
1943,Louisiana,1978,39.8,42.2,55.2,67.1,74.5,80.1,83.0,81.7,78.1,66.3,62.2,50.8
1944,Louisiana,1979,41.2,47.8,59.2,67.3,71.6,78.8,81.6,81.1,75.0,68.1,53.8,49.0
1945,Louisiana,1980,51.1,48.2,57.0,63.8,73.7,81.1,84.7,83.4,81.3,63.8,54.8,49.7
1946,Louisiana,1981,44.9,50.6,57.3,71.0,71.0,81.2,83.2,81.9,75.2,67.0,60.1,49.2
1947,Louisiana,1982,49.3,49.5,61.7,65.0,74.2,80.0,82.2,82.0,75.3,66.6,58.9,55.4
1948,Louisiana,1983,46.7,50.6,55.7,61.2,71.6,77.1,82.3,82.6,75.0,67.5,58.1,44.0
1949,Louisiana,1984,43.5,52.4,58.7,65.9,73.0,78.7,80.4,80.3,75.1,71.2,56.5,60.1
1950,Louisiana,1985,42.6,48.4,63.2,68.2,73.8,80.0,81.1,82.0,76.3,69.9,63.9,46.9
1951,Louisiana,1986,49.3,56.5,59.1,67.1,74.3,80.3,83.1,80.8,79.9,67.3,60.9,49.1
1952,Louisiana,1987,46.6,53.4,57.2,64.0,75.6,79.0,81.5,83.3,76.1,62.9,58.3,54.0
1953,Louisiana,1988,44.5,50.6,58.0,66.3,71.8,78.6,81.4,81.7,77.4,64.9,60.9,51.5
1954,Louisiana,1989,54.9,50.2,58.9,65.3,74.2,77.9,80.3,80.5,75.0,66.4,59.8,42.0
1955,Louisiana,1990,53.8,58.0,60.6,65.7,73.6,81.7,81.2,82.0,78.7,65.3,60.1,53.0
1956,Louisiana,1991,47.7,54.2,60.7,69.2,75.5,80.0,82.0,80.6,75.8,69.0,53.5,54.8
1957,Louisiana,1992,48.2,55.8,60.1,65.1,71.5,78.7,81.8,78.2,76.4,66.9,54.3,52.9
1958,Louisiana,1993,50.8,51.8,56.2,61.9,71.1,79.8,82.8,83.6,77.9,66.5,54.4,50.5
1959,Louisiana,1994,47.0,53.0,59.1,67.3,72.0,80.3,80.6,79.9,75.4,67.7,62.1,53.1
1960,Louisiana,1995,50.4,53.5,60.6,66.2,75.0,78.4,82.5,83.8,77.3,67.0,56.1,50.5
1961,Louisiana,1996,49.0,52.9,54.4,64.2,76.6,79.0,82.1,80.1,75.7,67.0,58.8,54.1
1962,Louisiana,1997,49.2,53.7,63.6,62.0,72.2,78.5,82.9,81.2,78.3,67.1,54.8,49.0
1963,Louisiana,1998,53.3,53.2,57.8,64.4,76.8,83.4,85.4,83.8,80.6,70.0,61.4,53.6
1964,Louisiana,1999,54.1,57.8,58.4,70.6,73.6,79.8,82.1,84.8,75.8,66.7,59.6,50.9
1965,Louisiana,2000,52.6,57.7,63.6,64.9,76.6,79.8,83.2,84.3,77.7,67.5,55.3,43.7
1966,Louisiana,2001,45.6,56.6,55.3,69.9,74.3,78.3,82.4,81.4,75.4,64.4,61.9,54.4
1967,Louisiana,2002,51.4,49.3,58.1,69.6,73.9,79.0,82.3,81.6,78.6,69.4,55.7,50.8
1968,Louisiana,2003,45.6,50.7,58.6,66.7,76.4,79.6,81.3,82.5,76.0,67.8,61.9,49.4
1969,Louisiana,2004,50.2,49.1,63.2,65.9,73.9,79.2,81.4,79.6,77.8,73.9,61.8,49.7
1970,Louisiana,2005,53.9,55.3,57.8,65.6,72.6,80.2,82.5,83.5,81.3,67.2,61.0,49.2
1971,Louisiana,2006,55.4,50.9,61.8,71.0,74.2,80.1,82.2,83.7,75.9,68.0,58.0,52.1
1972,Louisiana,2007,49.6,50.6,63.4,63.9,73.9,80.1,80.2,84.1,78.6,69.1,59.7,55.4
1973,Louisiana,2008,48.4,55.2,60.0,66.5,73.8,81.2,82.9,81.1,75.4,65.9,56.8,52.5
1974,Louisiana,2009,50.5,55.6,60.4,65.5,74.3,81.6,82.6,81.2,77.4,66.7,58.3,48.1
1975,Louisiana,2010,45.6,44.8,55.1,67.6,77.3,83.5,83.4,85.0,79.8,68.3,59.0,48.1
1976,Louisiana,2011,46.9,52.5,62.0,70.4,73.7,83.8,84.1,86.7,76.0,65.5,59.7,51.3
1977,Louisiana,2012,55.2,56.1,67.4,69.4,76.3,80.7,82.3,82.0,77.4,65.8,57.0,55.0
1978,Louisiana,2013,52.5,54.2,55.3,64.6,71.7,80.9,80.7,82.0,79.9,68.6,55.0,49.6
1979,Louisiana,2014,43.4,50.2,55.0,65.5,71.8,79.8,80.0,81.3,78.1,69.0,53.1,53.7
1980,Louisiana,2015,47.2,47.5,60.5,69.8,74.8,80.5,84.2,82.6,78.5,69.7,62.7,59.1
1981,Louisiana,2016,48.8,55.1,63.8,68.2,73.3,80.9,83.7,82.4,80.2,71.4,62.4,54.7
